parity,blood_calcium,blood_phosphorus,bcs,days_to_calving,milk_yield_day1,activity_level,dcad,stage
1,9.0,5.5,3.0,13,38.33,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,16,41.42,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,2,44.5,99.48,-30.0,Mild
1,9.0,5.5,3.0,11,35.33,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,21,33.25,97.09,-30.0,Subclinical
1,8.6,5.5,3.0,10,31.25,100.0,-30.0,Mild
1,9.0,5.5,3.0,8,36.58,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,18,39.17,97.31,-30.0,Mild
1,9.0,5.5,3.0,13,28.75,94.57,-30.0,Subclinical
1,9.0,5.5,3.0,19,28.17,95.61,-30.0,Subclinical
1,9.0,5.5,3.0,15,37.92,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,12,26.92,93.48,-30.0,Subclinical
1,9.0,5.5,3.0,8,25.5,98.63,-30.0,Subclinical
1,9.0,5.5,3.0,10,21.75,85.91,-30.0,Subclinical
1,9.0,5.5,3.0,6,22.42,91.29,-30.0,Subclinical
1,9.0,5.5,3.0,11,27.08,95.51,-30.0,Subclinical
1,9.0,5.5,3.0,21,28.08,95.71,-30.0,Subclinical
1,9.0,5.5,3.0,9,28.75,95.52,-30.0,Subclinical
1,9.0,5.5,3.0,16,30.58,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,20,29.58,94.22,-30.0,Subclinical
1,9.0,5.5,3.0,18,29.5,99.53,-30.0,Subclinical
1,9.0,5.5,3.0,17,26.0,98.5,-30.0,Subclinical
1,9.0,5.5,3.0,14,24.33,91.78,-30.0,Subclinical
1,9.0,5.5,3.0,7,22.58,95.89,-30.0,Subclinical
1,8.6,5.5,3.0,10,20.67,92.87,-30.0,Mild
1,9.0,5.5,3.0,15,33.25,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,21,31.83,94.9,-30.0,Mild
1,9.0,5.5,3.0,7,33.25,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,8,26.5,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,3,15.0,86.67,-30.0,Subclinical
1,9.0,5.5,3.0,2,19.83,86.17,-30.0,Subclinical
1,8.6,5.5,3.0,20,32.5,97.96,-30.0,Mild
1,8.6,5.5,3.0,16,33.5,100.0,-30.0,Mild
1,9.0,5.5,3.0,1,15.58,86.54,-30.0,Subclinical
1,8.6,5.5,3.0,18,38.0,98.8,-30.0,Mild
1,8.6,5.5,3.0,19,38.42,95.82,-30.0,Mild
1,8.6,5.5,3.0,17,27.25,99.17,-30.0,Mild
1,9.0,5.5,3.0,6,26.25,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,5,23.0,97.33,-30.0,Subclinical
1,9.0,5.5,3.0,4,30.17,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,14,28.92,97.97,-30.0,Mild
1,9.0,5.5,3.0,11,35.17,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,13,25.5,100.0,-30.0,Mild
1,8.6,5.5,3.0,9,27.17,100.0,-30.0,Mild
1,8.6,5.5,3.0,12,36.17,100.0,-30.0,Mild
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.6,5.5,3.0,1,14.08,73.66,-30.0,Mild
1,8.6,5.5,3.0,19,31.67,94.38,-30.0,Mild
1,8.6,5.5,3.0,7,29.67,100.0,-30.0,Mild
1,9.0,5.5,3.0,2,24.08,97.18,-30.0,Subclinical
1,8.6,5.5,3.0,20,29.33,97.44,-30.0,Mild
1,8.6,5.5,3.0,10,25.42,92.49,-30.0,Mild
1,8.6,5.5,3.0,9,25.92,98.39,-30.0,Mild
1,9.0,5.5,3.0,4,25.58,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,8,29.17,100.0,-30.0,Mild
1,8.6,5.5,3.0,14,22.83,88.04,-30.0,Mild
1,9.0,5.5,3.0,3,29.5,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,15,30.5,100.0,-30.0,Mild
1,8.6,5.5,3.0,12,27.67,90.26,-30.0,Mild
1,8.6,5.5,3.0,16,31.08,100.0,-30.0,Mild
1,9.0,5.5,3.0,5,28.17,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,13,24.5,90.97,-30.0,Mild
1,8.6,5.5,3.0,6,34.33,100.0,-30.0,Mild
1,8.6,5.5,3.0,11,29.92,96.28,-30.0,Mild
1,8.6,5.5,3.0,17,38.08,100.0,-30.0,Mild
1,8.6,5.5,3.0,21,34.5,100.0,-30.0,Mild
1,8.6,5.5,3.0,18,28.67,100.0,-30.0,Mild
2,8.6,5.5,3.0,13,23.08,87.44,-30.0,Mild
2,8.6,5.5,3.0,2,46.5,87.99,-30.0,Mild
2,8.6,5.5,3.0,9,38.83,99.58,-30.0,Mild
2,8.6,5.5,3.0,16,48.0,100.0,-30.0,Mild
2,8.6,5.5,3.0,14,37.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,20,36.92,100.0,-30.0,Mild
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,18,27.17,100.0,-30.0,Mild
2,8.6,5.5,3.0,15,46.25,100.0,-30.0,Mild
2,8.6,5.5,3.0,8,31.42,90.14,-30.0,Mild
2,8.6,5.5,3.0,21,39.33,100.0,-30.0,Mild
2,8.6,5.5,3.0,7,27.0,86.94,-30.0,Mild
2,8.6,5.5,3.0,17,7.25,60.85,-30.0,Mild
2,8.6,5.5,3.0,19,28.08,100.0,-30.0,Mild
2,8.6,5.5,3.0,1,39.33,100.0,-30.0,Mild
1,8.6,5.5,3.0,17,37.17,100.0,-30.0,Mild
1,8.6,5.5,3.0,8,37.5,100.0,-30.0,Mild
1,8.6,5.5,3.0,13,32.75,100.0,-30.0,Mild
1,9.0,5.5,3.0,12,45.92,99.44,-30.0,Subclinical
1,8.6,5.5,3.0,18,36.33,100.0,-30.0,Mild
1,9.0,5.5,3.0,3,38.92,95.0,-30.0,Subclinical
1,8.6,5.5,3.0,16,33.0,100.0,-30.0,Mild
1,8.6,5.5,3.0,2,27.83,100.0,-30.0,Mild
1,8.6,5.5,3.0,5,40.92,95.97,-30.0,Mild
1,8.6,5.5,3.0,11,33.75,100.0,-30.0,Mild
1,8.6,5.5,3.0,15,33.83,100.0,-30.0,Mild
1,9.0,5.5,3.0,14,45.0,97.36,-30.0,Subclinical
1,8.6,5.5,3.0,10,38.08,100.0,-30.0,Mild
1,8.6,5.5,3.0,6,31.33,100.0,-30.0,Mild
1,8.6,5.5,3.0,9,41.58,99.03,-30.0,Mild
1,9.0,5.5,3.0,19,43.83,97.64,-30.0,Subclinical
1,8.6,5.5,3.0,4,31.75,100.0,-30.0,Mild
1,9.0,5.5,3.0,1,41.67,88.85,-30.0,Subclinical
1,8.6,5.5,3.0,20,35.75,95.21,-30.0,Mild
1,8.6,5.5,3.0,7,39.42,99.79,-30.0,Mild
1,9.0,5.5,3.0,21,41.67,99.17,-30.0,Subclinical
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.2,5.5,3.0,11,22.5,96.67,-30.0,Moderate
2,8.2,5.5,3.0,3,30.92,98.93,-30.0,Moderate
2,8.2,5.5,3.0,8,24.08,98.78,-30.0,Moderate
2,8.2,5.5,3.0,14,37.92,100.0,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,1,33.75,100.0,-30.0,Mild
2,8.2,5.5,3.0,4,28.42,100.0,-30.0,Moderate
2,8.2,5.5,3.0,7,31.42,100.0,-30.0,Moderate
2,8.2,5.5,3.0,6,27.58,100.0,-30.0,Moderate
2,8.2,5.5,3.0,9,28.58,100.0,-30.0,Moderate
2,8.2,5.5,3.0,10,27.17,100.0,-30.0,Moderate
2,8.2,5.5,3.0,21,29.5,100.0,-30.0,Moderate
2,8.2,5.5,3.0,18,32.75,100.0,-30.0,Moderate
2,8.2,5.5,3.0,19,33.33,100.0,-30.0,Moderate
2,8.2,5.5,3.0,15,22.08,96.11,-30.0,Moderate
2,8.2,5.5,3.0,13,26.75,100.0,-30.0,Moderate
2,8.2,5.5,3.0,5,28.17,100.0,-30.0,Moderate
2,8.6,5.5,3.0,12,27.17,92.36,-30.0,Mild
2,8.2,5.5,3.0,2,27.75,100.0,-30.0,Moderate
2,8.2,5.5,3.0,20,30.33,100.0,-30.0,Moderate
2,8.2,5.5,3.0,17,32.17,100.0,-30.0,Moderate
2,8.6,5.5,3.0,16,33.17,100.0,-30.0,Mild
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.6,5.5,3.0,6,6.92,48.9,-30.0,Mild
1,8.6,5.5,3.0,5,19.25,83.73,-30.0,Mild
1,9.0,5.5,3.0,2,26.75,97.8,-30.0,Subclinical
1,8.6,5.5,3.0,1,22.33,90.39,-30.0,Mild
1,9.0,5.5,3.0,3,23.33,89.63,-30.0,Subclinical
1,9.0,5.5,3.0,4,25.08,91.97,-30.0,Subclinical
1,8.6,5.5,3.0,30,37.83,88.57,-30.0,Mild
1,8.6,5.5,3.0,15,35.67,86.52,-30.0,Mild
1,9.0,5.5,3.0,5,42.42,99.07,-30.0,Subclinical
1,8.6,5.5,3.0,30,18.0,100.0,-30.0,Mild
1,9.0,5.5,3.0,10,41.5,87.99,-30.0,Subclinical
1,8.6,5.5,3.0,30,35.58,90.32,-30.0,Mild
1,8.6,5.5,3.0,14,36.25,92.01,-30.0,Mild
1,8.6,5.5,3.0,9,40.25,90.42,-30.0,Mild
1,9.0,5.5,3.0,30,33.58,95.38,-30.0,Subclinical
1,8.6,5.5,3.0,16,40.5,98.22,-30.0,Mild
1,9.0,5.5,3.0,1,29.08,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,21,36.08,95.37,-30.0,Subclinical
1,9.0,5.5,3.0,30,38.75,91.62,-30.0,Subclinical
1,7.8,5.5,3.0,0,61.83,100.0,-30.0,Critical
1,8.6,5.5,3.0,8,34.25,91.43,-30.0,Mild
1,8.6,5.5,3.0,30,40.17,90.97,-30.0,Mild
1,9.0,5.5,3.0,30,36.58,88.16,-30.0,Subclinical
1,8.6,5.5,3.0,30,33.58,87.26,-30.0,Mild
1,9.0,5.5,3.0,4,34.0,91.52,-30.0,Subclinical
1,8.6,5.5,3.0,6,34.0,88.58,-30.0,Mild
1,8.6,5.5,3.0,12,37.08,82.54,-30.0,Mild
1,9.0,5.5,3.0,30,40.42,96.6,-30.0,Subclinical
1,9.0,5.5,3.0,13,35.42,94.6,-30.0,Subclinical
1,8.6,5.5,3.0,30,35.17,88.06,-30.0,Mild
1,8.6,5.5,3.0,30,33.25,90.2,-30.0,Mild
1,9.0,5.5,3.0,30,43.25,97.9,-30.0,Subclinical
1,9.0,5.5,3.0,20,35.75,93.32,-30.0,Subclinical
1,8.6,5.5,3.0,30,36.33,90.93,-30.0,Mild
1,8.6,5.5,3.0,30,39.25,91.17,-30.0,Mild
1,8.6,5.5,3.0,19,38.5,90.36,-30.0,Mild
1,8.6,5.5,3.0,30,32.58,86.61,-30.0,Mild
1,9.0,5.5,3.0,3,41.0,98.98,-30.0,Subclinical
1,9.0,5.5,3.0,30,40.25,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,17,40.75,91.46,-30.0,Mild
1,9.0,5.5,3.0,30,32.33,94.06,-30.0,Subclinical
1,9.0,5.5,3.0,30,40.58,93.11,-30.0,Subclinical
1,9.0,5.5,3.0,18,39.83,93.82,-30.0,Subclinical
1,8.6,5.5,3.0,30,40.33,92.66,-30.0,Mild
1,8.6,5.5,3.0,11,32.17,86.19,-30.0,Mild
1,9.0,5.5,3.0,2,36.5,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,7,40.5,91.66,-30.0,Mild
1,9.0,5.5,3.0,30,40.17,90.73,-30.0,Subclinical
1,8.6,5.5,3.0,30,36.08,88.34,-30.0,Mild
1,8.6,5.5,3.0,30,31.08,88.13,-30.0,Mild
1,7.4,5.5,3.0,2,18.0,0.07,-30.0,Critical
1,7.4,5.5,3.0,15,18.0,1.13,-30.0,Critical
1,9.0,5.5,3.0,20,24.92,91.93,-30.0,Subclinical
1,7.4,5.5,3.0,6,18.0,0.03,-30.0,Critical
1,7.4,5.5,3.0,16,18.0,0.23,-30.0,Critical
1,7.4,5.5,3.0,11,18.0,0.07,-30.0,Critical
1,8.2,5.5,3.0,19,6.92,29.9,-30.0,Moderate
1,7.4,5.5,3.0,10,18.0,0.2,-30.0,Critical
1,6.6,5.5,3.0,0,18.0,0.03,-30.0,Critical
1,7.4,5.5,3.0,9,18.0,0.03,-30.0,Critical
1,7.4,5.5,3.0,3,18.0,0.07,-30.0,Critical
1,7.4,5.5,3.0,13,18.0,0.6,-30.0,Critical
1,9.0,5.5,3.0,21,27.75,95.43,-30.0,Subclinical
1,7.4,5.5,3.0,5,18.0,0.03,-30.0,Critical
2,8.2,5.5,3.0,10,32.0,97.16,-30.0,Moderate
2,8.2,5.5,3.0,14,30.08,86.06,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.2,5.5,3.0,20,35.0,83.74,-30.0,Moderate
2,8.2,5.5,3.0,15,27.5,85.99,-30.0,Moderate
2,8.2,5.5,3.0,21,29.67,84.87,-30.0,Moderate
2,8.6,5.5,3.0,1,37.17,95.97,-30.0,Mild
2,8.2,5.5,3.0,5,28.58,86.99,-30.0,Moderate
2,8.2,5.5,3.0,19,25.75,82.82,-30.0,Moderate
2,8.2,5.5,3.0,8,30.25,89.43,-30.0,Moderate
2,8.2,5.5,3.0,9,26.08,87.74,-30.0,Moderate
2,8.2,5.5,3.0,7,25.58,86.2,-30.0,Moderate
2,8.2,5.5,3.0,3,33.83,86.07,-30.0,Moderate
2,8.2,5.5,3.0,11,29.75,85.87,-30.0,Moderate
2,8.2,5.5,3.0,18,27.58,84.19,-30.0,Moderate
2,8.2,5.5,3.0,4,26.58,84.26,-30.0,Moderate
2,8.2,5.5,3.0,16,22.58,82.18,-30.0,Moderate
2,8.2,5.5,3.0,17,29.5,86.1,-30.0,Moderate
2,8.2,5.5,3.0,6,31.75,88.03,-30.0,Moderate
2,8.2,5.5,3.0,12,22.42,80.24,-30.0,Moderate
2,8.2,5.5,3.0,2,30.33,82.0,-30.0,Moderate
2,8.2,5.5,3.0,13,24.67,85.78,-30.0,Moderate
1,8.6,5.5,3.0,13,20.0,80.78,-30.0,Mild
1,8.6,5.5,3.0,8,19.42,72.88,-30.0,Mild
1,8.6,5.5,3.0,10,19.42,71.4,-30.0,Mild
1,8.6,5.5,3.0,14,25.5,85.61,-30.0,Mild
1,8.6,5.5,3.0,20,26.17,85.0,-30.0,Mild
1,8.6,5.5,3.0,7,19.58,81.98,-30.0,Mild
1,8.6,5.5,3.0,17,23.67,84.54,-30.0,Mild
1,9.0,5.5,3.0,1,6.33,62.67,-30.0,Subclinical
1,8.6,5.5,3.0,9,20.75,81.61,-30.0,Mild
1,8.6,5.5,3.0,4,18.5,74.05,-30.0,Mild
1,9.0,5.5,3.0,21,22.58,94.81,-30.0,Subclinical
1,8.6,5.5,3.0,12,24.0,85.24,-30.0,Mild
1,8.6,5.5,3.0,11,21.75,84.34,-30.0,Mild
1,8.6,5.5,3.0,18,20.0,81.02,-30.0,Mild
1,8.6,5.5,3.0,6,17.5,70.25,-30.0,Mild
1,8.6,5.5,3.0,3,13.5,71.82,-30.0,Mild
1,8.6,5.5,3.0,19,22.0,86.72,-30.0,Mild
1,8.6,5.5,3.0,16,28.33,87.04,-30.0,Mild
1,9.0,5.5,3.0,2,11.42,72.83,-30.0,Subclinical
1,8.6,5.5,3.0,5,14.08,74.15,-30.0,Mild
1,8.6,5.5,3.0,15,16.83,76.73,-30.0,Mild
1,9.0,5.5,3.0,5,20.5,91.0,-30.0,Subclinical
1,8.2,5.5,3.0,0,18.0,100.0,-30.0,Moderate
1,9.0,5.5,3.0,2,22.92,95.83,-30.0,Subclinical
1,9.0,5.5,3.0,4,27.33,97.71,-30.0,Subclinical
1,9.0,5.5,3.0,6,24.25,98.08,-30.0,Subclinical
1,9.0,5.5,3.0,1,18.5,83.88,-30.0,Subclinical
1,8.2,5.5,3.0,7,9.08,36.33,-30.0,Moderate
1,9.0,5.5,3.0,3,26.67,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,1,34.0,93.17,-30.0,Mild
1,9.0,5.5,3.0,5,41.75,97.73,-30.0,Subclinical
1,9.0,5.5,3.0,4,30.67,98.83,-30.0,Subclinical
1,8.6,5.5,3.0,6,35.92,91.14,-30.0,Mild
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.6,5.5,3.0,8,16.42,56.78,-30.0,Mild
1,8.6,5.5,3.0,3,35.92,93.19,-30.0,Mild
1,9.0,5.5,3.0,7,44.75,93.96,-30.0,Subclinical
1,9.0,5.5,3.0,2,43.83,100.0,-30.0,Subclinical
1,7.0,5.5,3.0,0,18.0,19.1,-30.0,Critical
1,9.0,5.5,3.0,19,24.75,93.35,-30.0,Subclinical
1,9.0,5.5,3.0,8,28.67,91.98,-30.0,Subclinical
1,9.0,5.5,3.0,14,29.25,93.02,-30.0,Subclinical
1,9.0,5.5,3.0,21,31.58,87.08,-30.0,Subclinical
1,9.0,5.5,3.0,11,26.5,86.35,-30.0,Subclinical
1,8.6,5.5,3.0,2,13.08,52.33,-30.0,Mild
1,9.0,5.5,3.0,17,31.42,96.77,-30.0,Subclinical
1,9.0,5.5,3.0,6,32.5,83.23,-30.0,Subclinical
1,9.0,5.5,3.0,18,27.08,88.65,-30.0,Subclinical
1,9.0,5.5,3.0,1,36.58,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,3,28.67,84.9,-30.0,Subclinical
1,9.0,5.5,3.0,12,23.67,91.4,-30.0,Subclinical
1,9.0,5.5,3.0,5,33.58,90.52,-30.0,Subclinical
1,9.0,5.5,3.0,4,21.75,82.77,-30.0,Subclinical
1,9.0,5.5,3.0,15,29.58,91.04,-30.0,Subclinical
1,9.0,5.5,3.0,9,30.67,84.79,-30.0,Subclinical
1,9.0,5.5,3.0,7,28.83,90.52,-30.0,Subclinical
1,9.0,5.5,3.0,16,25.75,83.12,-30.0,Subclinical
1,9.0,5.5,3.0,13,22.67,78.98,-30.0,Subclinical
1,9.0,5.5,3.0,10,22.58,86.42,-30.0,Subclinical
1,9.0,5.5,3.0,20,18.42,74.75,-30.0,Subclinical
2,8.2,5.5,3.0,21,31.17,100.0,-30.0,Moderate
2,8.2,5.5,3.0,6,24.33,97.03,-30.0,Moderate
2,8.2,5.5,3.0,16,28.92,98.59,-30.0,Moderate
2,8.2,5.5,3.0,19,32.33,100.0,-30.0,Moderate
2,8.2,5.5,3.0,17,28.75,99.86,-30.0,Moderate
2,8.2,5.5,3.0,1,16.42,64.76,-30.0,Moderate
2,8.6,5.5,3.0,8,24.58,99.44,-30.0,Mild
2,8.2,5.5,3.0,15,28.92,95.97,-30.0,Moderate
2,8.2,5.5,3.0,12,30.0,91.71,-30.0,Moderate
2,8.2,5.5,3.0,13,25.83,98.34,-30.0,Moderate
2,8.2,5.5,3.0,9,25.58,96.88,-30.0,Moderate
2,8.2,5.5,3.0,5,25.33,93.62,-30.0,Moderate
2,8.2,5.5,3.0,10,30.33,93.89,-30.0,Moderate
2,8.2,5.5,3.0,4,21.92,89.01,-30.0,Moderate
2,8.2,5.5,3.0,14,31.5,100.0,-30.0,Moderate
2,8.2,5.5,3.0,2,19.92,85.41,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.2,5.5,3.0,3,24.33,95.94,-30.0,Moderate
2,8.6,5.5,3.0,7,18.25,86.76,-30.0,Mild
2,8.6,5.5,3.0,11,30.17,100.0,-30.0,Mild
2,8.6,5.5,3.0,20,34.33,100.0,-30.0,Mild
2,8.2,5.5,3.0,18,30.08,100.0,-30.0,Moderate
1,9.0,5.5,3.0,2,17.92,70.29,-30.0,Subclinical
1,8.6,5.5,3.0,1,20.42,93.89,-30.0,Mild
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.6,5.5,3.0,3,19.42,64.46,-30.0,Mild
1,8.6,5.5,3.0,4,31.92,97.01,-30.0,Mild
1,9.0,5.5,3.0,3,29.42,95.9,-30.0,Subclinical
1,9.0,5.5,3.0,2,21.67,90.28,-30.0,Subclinical
1,8.6,5.5,3.0,14,26.25,97.22,-30.0,Mild
1,9.0,5.5,3.0,12,29.17,98.0,-30.0,Subclinical
1,9.0,5.5,3.0,20,35.33,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,13,34.92,100.0,-30.0,Mild
1,9.0,5.5,3.0,11,25.58,94.03,-30.0,Subclinical
1,9.0,5.5,3.0,15,32.25,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,18,29.83,100.0,-30.0,Mild
1,9.0,5.5,3.0,19,30.17,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,17,35.83,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,8,28.33,97.99,-30.0,Mild
1,8.6,5.5,3.0,1,29.42,100.0,-30.0,Mild
1,8.6,5.5,3.0,6,30.83,100.0,-30.0,Mild
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.6,5.5,3.0,16,31.58,97.57,-30.0,Mild
1,9.0,5.5,3.0,9,29.92,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,10,37.33,100.0,-30.0,Mild
1,9.0,5.5,3.0,5,35.17,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,21,38.08,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,7,30.67,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,3,35.83,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,15,38.33,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,13,31.92,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,1,42.42,100.0,-30.0,Subclinical
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,9.0,5.5,3.0,21,21.67,93.33,-30.0,Subclinical
1,9.0,5.5,3.0,20,34.33,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,14,33.42,72.61,-30.0,Subclinical
1,9.0,5.5,3.0,4,40.5,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,8,47.33,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,19,29.58,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,11,43.17,100.0,-30.0,Mild
1,8.6,5.5,3.0,12,30.42,100.0,-30.0,Mild
1,9.0,5.5,3.0,2,35.75,96.88,-30.0,Subclinical
1,9.0,5.5,3.0,9,31.83,99.51,-30.0,Subclinical
1,8.6,5.5,3.0,7,34.08,100.0,-30.0,Mild
1,9.0,5.5,3.0,5,28.17,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,18,31.25,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,16,27.08,100.0,-30.0,Subclinical
1,9.0,5.5,3.0,17,33.33,100.0,-30.0,Subclinical
1,8.6,5.5,3.0,10,33.08,100.0,-30.0,Mild
1,9.0,5.5,3.0,6,34.25,100.0,-30.0,Subclinical
1,6.6,5.5,3.0,0,18.0,0.43,-30.0,Critical
1,7.4,5.5,3.0,2,18.0,0.3,-30.0,Critical
1,7.4,5.5,3.0,1,18.0,0.83,-30.0,Critical
1,8.6,5.5,3.0,11,16.67,84.01,-30.0,Mild
1,8.6,5.5,3.0,18,22.33,91.86,-30.0,Mild
1,8.6,5.5,3.0,10,22.08,86.74,-30.0,Mild
1,8.6,5.5,3.0,5,25.75,92.39,-30.0,Mild
1,8.6,5.5,3.0,12,27.17,90.97,-30.0,Mild
1,8.6,5.5,3.0,4,20.08,86.82,-30.0,Mild
1,8.6,5.5,3.0,6,19.92,85.03,-30.0,Mild
1,8.6,5.5,3.0,20,20.33,87.38,-30.0,Mild
1,8.6,5.5,3.0,15,21.25,86.64,-30.0,Mild
1,8.6,5.5,3.0,16,20.58,87.81,-30.0,Mild
1,8.6,5.5,3.0,9,20.83,87.53,-30.0,Mild
1,8.6,5.5,3.0,8,21.92,89.53,-30.0,Mild
1,7.8,5.5,3.0,0,18.0,100.0,-30.0,Critical
1,8.6,5.5,3.0,14,27.92,90.74,-30.0,Mild
1,8.6,5.5,3.0,2,23.58,90.74,-30.0,Mild
1,8.6,5.5,3.0,13,19.5,82.61,-30.0,Mild
1,8.6,5.5,3.0,7,20.75,81.4,-30.0,Mild
1,9.0,5.5,3.0,1,11.5,77.62,-30.0,Subclinical
1,8.6,5.5,3.0,3,16.92,81.6,-30.0,Mild
1,8.6,5.5,3.0,17,21.58,87.68,-30.0,Mild
1,8.6,5.5,3.0,19,21.83,84.88,-30.0,Mild
1,9.0,5.5,3.0,21,23.75,94.61,-30.0,Subclinical
2,8.2,5.5,3.0,21,37.08,88.62,-30.0,Moderate
2,8.2,5.5,3.0,10,25.17,83.74,-30.0,Moderate
2,8.6,5.5,3.0,7,32.67,87.83,-30.0,Mild
2,8.2,5.5,3.0,15,31.75,84.34,-30.0,Moderate
2,8.6,5.5,3.0,11,31.33,87.04,-30.0,Mild
2,8.2,5.5,3.0,8,33.33,84.38,-30.0,Moderate
2,8.6,5.5,3.0,19,36.33,86.75,-30.0,Mild
2,8.6,5.5,3.0,4,34.58,93.23,-30.0,Mild
2,8.2,5.5,3.0,5,31.33,84.82,-30.0,Moderate
2,8.2,5.5,3.0,18,31.75,82.51,-30.0,Moderate
2,8.2,5.5,3.0,13,34.33,85.3,-30.0,Moderate
2,8.6,5.5,3.0,20,37.33,87.92,-30.0,Mild
2,8.6,5.5,3.0,9,33.33,89.03,-30.0,Mild
2,8.6,5.5,3.0,16,39.25,90.3,-30.0,Mild
2,8.2,5.5,3.0,3,26.92,88.77,-30.0,Moderate
2,8.2,5.5,3.0,17,28.58,93.63,-30.0,Moderate
2,8.2,5.5,3.0,1,26.5,87.52,-30.0,Moderate
2,8.2,5.5,3.0,12,30.42,86.09,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.6,5.5,3.0,2,33.17,91.53,-30.0,Mild
2,8.2,5.5,3.0,6,29.75,84.97,-30.0,Moderate
2,8.2,5.5,3.0,14,37.17,87.19,-30.0,Moderate
2,8.2,5.5,3.0,14,29.75,99.31,-30.0,Moderate
2,8.2,5.5,3.0,21,21.25,91.04,-30.0,Moderate
2,8.2,5.5,3.0,12,32.58,95.14,-30.0,Moderate
2,8.2,5.5,3.0,6,33.92,94.17,-30.0,Moderate
2,8.2,5.5,3.0,1,37.08,100.0,-30.0,Moderate
2,8.2,5.5,3.0,2,36.75,87.15,-30.0,Moderate
2,8.2,5.5,3.0,4,29.83,90.0,-30.0,Moderate
2,8.2,5.5,3.0,19,28.08,98.54,-30.0,Moderate
2,8.2,5.5,3.0,8,22.67,96.89,-30.0,Moderate
2,8.2,5.5,3.0,5,33.83,89.72,-30.0,Moderate
2,8.2,5.5,3.0,17,25.17,95.0,-30.0,Moderate
2,8.2,5.5,3.0,7,28.75,92.01,-30.0,Moderate
2,8.2,5.5,3.0,10,35.17,92.5,-30.0,Moderate
2,8.2,5.5,3.0,9,30.17,95.42,-30.0,Moderate
2,8.2,5.5,3.0,3,29.25,89.1,-30.0,Moderate
2,8.2,5.5,3.0,15,29.5,94.86,-30.0,Moderate
2,7.4,5.5,3.0,0,18.0,100.0,-30.0,Critical
2,8.2,5.5,3.0,11,28.0,96.94,-30.0,Moderate
2,8.2,5.5,3.0,16,25.75,97.85,-30.0,Moderate
2,8.2,5.5,3.0,20,29.08,95.07,-30.0,Moderate
2,8.2,5.5,3.0,18,26.67,99.24,-30.0,Moderate
2,8.2,5.5,3.0,13,27.92,96.04,-30.0,Moderate
